Comunidad Autonoma;Tasa Paro;Sexo;Periodo;Edad
Balears, Illes;6.91;Mujeres;2019T3;25 y más años
Balears, Illes;13.61;Mujeres;2019T2;25 y más años
Balears, Illes;18.11;Mujeres;2019T1;25 y más años
Balears, Illes;9.4;Mujeres;2018T4;25 y más años
Balears, Illes;6.51;Mujeres;2018T3;25 y más años
Balears, Illes;9.66;Mujeres;2018T2;25 y más años
Balears, Illes;15.38;Mujeres;2018T1;25 y más años
Balears, Illes;10.13;Mujeres;2017T4;25 y más años
Balears, Illes;7.8;Mujeres;2017T3;25 y más años
Balears, Illes;10.74;Mujeres;2017T2;25 y más años
Balears, Illes;16.45;Mujeres;2017T1;25 y más años
Balears, Illes;13.14;Mujeres;2016T4;25 y más años
Balears, Illes;9.58;Mujeres;2016T3;25 y más años
Balears, Illes;12.7;Mujeres;2016T2;25 y más años
Balears, Illes;16.21;Mujeres;2016T1;25 y más años
Balears, Illes;15.51;Mujeres;2015T4;25 y más años
Balears, Illes;10.98;Mujeres;2015T3;25 y más años
Balears, Illes;15.9;Mujeres;2015T2;25 y más años
Balears, Illes;21.04;Mujeres;2015T1;25 y más años
Balears, Illes;16.13;Mujeres;2014T4;25 y más años
Balears, Illes;11.87;Mujeres;2014T3;25 y más años
Balears, Illes;14.77;Mujeres;2014T2;25 y más años
Balears, Illes;22.95;Mujeres;2014T1;25 y más años
Balears, Illes;18.43;Mujeres;2013T4;25 y más años
Balears, Illes;14.25;Mujeres;2013T3;25 y más años
Balears, Illes;19.72;Mujeres;2013T2;25 y más años
Balears, Illes;26.27;Mujeres;2013T1;25 y más años
Balears, Illes;21.77;Mujeres;2012T4;25 y más años
Balears, Illes;17.06;Mujeres;2012T3;25 y más años
Balears, Illes;20.16;Mujeres;2012T2;25 y más años
Balears, Illes;26.54;Mujeres;2012T1;25 y más años
Balears, Illes;23.89;Mujeres;2011T4;25 y más años
Balears, Illes;13.84;Mujeres;2011T3;25 y más años
Balears, Illes;16.98;Mujeres;2011T2;25 y más años
Balears, Illes;25.29;Mujeres;2011T1;25 y más años
Balears, Illes;18.33;Mujeres;2010T4;25 y más años
Balears, Illes;13.79;Mujeres;2010T3;25 y más años
Balears, Illes;17.74;Mujeres;2010T2;25 y más años
Balears, Illes;20.73;Mujeres;2010T1;25 y más años
Balears, Illes;17.01;Mujeres;2009T4;25 y más años
Balears, Illes;10.28;Mujeres;2009T3;25 y más años
Balears, Illes;15.27;Mujeres;2009T2;25 y más años
Balears, Illes;19.79;Mujeres;2009T1;25 y más años
Balears, Illes;10.47;Mujeres;2008T4;25 y más años
Balears, Illes;7.27;Mujeres;2008T3;25 y más años
Balears, Illes;7.86;Mujeres;2008T2;25 y más años
Balears, Illes;12.34;Mujeres;2008T1;25 y más años
Balears, Illes;9.39;Mujeres;2007T4;25 y más años
Balears, Illes;5.12;Mujeres;2007T3;25 y más años
Balears, Illes;6.08;Mujeres;2007T2;25 y más años
Balears, Illes;9.37;Mujeres;2007T1;25 y más años
Balears, Illes;5.87;Mujeres;2006T4;25 y más años
Balears, Illes;4.48;Mujeres;2006T3;25 y más años
Balears, Illes;6.53;Mujeres;2006T2;25 y más años
Balears, Illes;11.2;Mujeres;2006T1;25 y más años
Balears, Illes;9.01;Mujeres;2005T4;25 y más años
Balears, Illes;4.72;Mujeres;2005T3;25 y más años
Balears, Illes;6.33;Mujeres;2005T2;25 y más años
Balears, Illes;12.21;Mujeres;2005T1;25 y más años
Balears, Illes;9.62;Mujeres;2004T4;25 y más años
Balears, Illes;6.15;Mujeres;2004T3;25 y más años
Balears, Illes;9.72;Mujeres;2004T2;25 y más años
Balears, Illes;15.98;Mujeres;2004T1;25 y más años
Balears, Illes;10.09;Mujeres;2003T4;25 y más años
Balears, Illes;5.61;Mujeres;2003T3;25 y más años
Balears, Illes;8.22;Mujeres;2003T2;25 y más años
Balears, Illes;14.88;Mujeres;2003T1;25 y más años
Balears, Illes;8.53;Mujeres;2002T4;25 y más años
Balears, Illes;5.82;Mujeres;2002T3;25 y más años
Balears, Illes;7.27;Mujeres;2002T2;25 y más años
Balears, Illes;10.84;Mujeres;2002T1;25 y más años
Balears, Illes;46.93;Mujeres;2019T3;De 16 a 19 años
Balears, Illes;64.58;Mujeres;2019T2;De 16 a 19 años
Balears, Illes;68.56;Mujeres;2019T1;De 16 a 19 años
Balears, Illes;40.45;Mujeres;2018T4;De 16 a 19 años
Balears, Illes;15.92;Mujeres;2018T3;De 16 a 19 años
Balears, Illes;60.95;Mujeres;2018T2;De 16 a 19 años
Balears, Illes;63.23;Mujeres;2018T1;De 16 a 19 años
Balears, Illes;9.9;Mujeres;2017T4;De 16 a 19 años
Balears, Illes;31.98;Mujeres;2017T3;De 16 a 19 años
Balears, Illes;33.89;Mujeres;2017T2;De 16 a 19 años
Balears, Illes;48.93;Mujeres;2017T1;De 16 a 19 años
Balears, Illes;55.09;Mujeres;2016T4;De 16 a 19 años
Balears, Illes;34.36;Mujeres;2016T3;De 16 a 19 años
Balears, Illes;73.84;Mujeres;2016T2;De 16 a 19 años
Balears, Illes;24.36;Mujeres;2016T1;De 16 a 19 años
Balears, Illes;68.92;Mujeres;2015T4;De 16 a 19 años
Balears, Illes;53.7;Mujeres;2015T3;De 16 a 19 años
Balears, Illes;82.47;Mujeres;2015T2;De 16 a 19 años
Balears, Illes;74.71;Mujeres;2015T1;De 16 a 19 años
Balears, Illes;43.17;Mujeres;2014T4;De 16 a 19 años
Balears, Illes;70.51;Mujeres;2014T3;De 16 a 19 años
Balears, Illes;71.49;Mujeres;2014T2;De 16 a 19 años
Balears, Illes;80.49;Mujeres;2014T1;De 16 a 19 años
Balears, Illes;63.04;Mujeres;2013T4;De 16 a 19 años
Balears, Illes;62.15;Mujeres;2013T3;De 16 a 19 años
Balears, Illes;58.63;Mujeres;2013T2;De 16 a 19 años
Balears, Illes;74.66;Mujeres;2013T1;De 16 a 19 años
Balears, Illes;63.96;Mujeres;2012T4;De 16 a 19 años
Balears, Illes;65.84;Mujeres;2012T3;De 16 a 19 años
Balears, Illes;78.26;Mujeres;2012T2;De 16 a 19 años
Balears, Illes;62.84;Mujeres;2012T1;De 16 a 19 años
Balears, Illes;84.88;Mujeres;2011T4;De 16 a 19 años
Balears, Illes;48.51;Mujeres;2011T3;De 16 a 19 años
Balears, Illes;58.82;Mujeres;2011T2;De 16 a 19 años
Balears, Illes;81.78;Mujeres;2011T1;De 16 a 19 años
Balears, Illes;75.47;Mujeres;2010T4;De 16 a 19 años
Balears, Illes;54.2;Mujeres;2010T3;De 16 a 19 años
Balears, Illes;62.61;Mujeres;2010T2;De 16 a 19 años
Balears, Illes;82.08;Mujeres;2010T1;De 16 a 19 años
Balears, Illes;40.37;Mujeres;2009T4;De 16 a 19 años
Balears, Illes;27.04;Mujeres;2009T3;De 16 a 19 años
Balears, Illes;64.29;Mujeres;2009T2;De 16 a 19 años
Balears, Illes;54.94;Mujeres;2009T1;De 16 a 19 años
Balears, Illes;40.66;Mujeres;2008T4;De 16 a 19 años
Balears, Illes;22.9;Mujeres;2008T3;De 16 a 19 años
Balears, Illes;67.15;Mujeres;2008T2;De 16 a 19 años
Balears, Illes;66.26;Mujeres;2008T1;De 16 a 19 años
Balears, Illes;33.04;Mujeres;2007T4;De 16 a 19 años
Balears, Illes;4.14;Mujeres;2007T3;De 16 a 19 años
Balears, Illes;25.19;Mujeres;2007T2;De 16 a 19 años
Balears, Illes;36.38;Mujeres;2007T1;De 16 a 19 años
Balears, Illes;43.9;Mujeres;2006T4;De 16 a 19 años
Balears, Illes;25.1;Mujeres;2006T3;De 16 a 19 años
Balears, Illes;35.42;Mujeres;2006T2;De 16 a 19 años
Balears, Illes;20.63;Mujeres;2006T1;De 16 a 19 años
Balears, Illes;39.29;Mujeres;2005T4;De 16 a 19 años
Balears, Illes;52.51;Mujeres;2005T3;De 16 a 19 años
Balears, Illes;54.07;Mujeres;2005T2;De 16 a 19 años
Balears, Illes;46.25;Mujeres;2005T1;De 16 a 19 años
Balears, Illes;17.62;Mujeres;2004T4;De 16 a 19 años
Balears, Illes;29.99;Mujeres;2004T3;De 16 a 19 años
Balears, Illes;31.4;Mujeres;2004T2;De 16 a 19 años
Balears, Illes;43.76;Mujeres;2004T1;De 16 a 19 años
Balears, Illes;33.03;Mujeres;2003T4;De 16 a 19 años
Balears, Illes;41.78;Mujeres;2003T3;De 16 a 19 años
Balears, Illes;52.09;Mujeres;2003T2;De 16 a 19 años
Balears, Illes;51.75;Mujeres;2003T1;De 16 a 19 años
Balears, Illes;19.11;Mujeres;2002T4;De 16 a 19 años
Balears, Illes;30.88;Mujeres;2002T3;De 16 a 19 años
Balears, Illes;27.32;Mujeres;2002T2;De 16 a 19 años
Balears, Illes;53.32;Mujeres;2002T1;De 16 a 19 años
Balears, Illes;16.83;Mujeres;2019T3;De 20 a 24 años
Balears, Illes;30.24;Mujeres;2019T2;De 20 a 24 años
Balears, Illes;35.04;Mujeres;2019T1;De 20 a 24 años
Balears, Illes;19.6;Mujeres;2018T4;De 20 a 24 años
Balears, Illes;8.38;Mujeres;2018T3;De 20 a 24 años
Balears, Illes;21.88;Mujeres;2018T2;De 20 a 24 años
Balears, Illes;21.42;Mujeres;2018T1;De 20 a 24 años
Balears, Illes;30.63;Mujeres;2017T4;De 20 a 24 años
Balears, Illes;20.88;Mujeres;2017T3;De 20 a 24 años
Balears, Illes;31.49;Mujeres;2017T2;De 20 a 24 años
Balears, Illes;41.69;Mujeres;2017T1;De 20 a 24 años
Balears, Illes;39.42;Mujeres;2016T4;De 20 a 24 años
Balears, Illes;26.16;Mujeres;2016T3;De 20 a 24 años
Balears, Illes;36.54;Mujeres;2016T2;De 20 a 24 años
Balears, Illes;52.6;Mujeres;2016T1;De 20 a 24 años
Balears, Illes;29.9;Mujeres;2015T4;De 20 a 24 años
Balears, Illes;16.78;Mujeres;2015T3;De 20 a 24 años
Balears, Illes;32.9;Mujeres;2015T2;De 20 a 24 años
Balears, Illes;41.57;Mujeres;2015T1;De 20 a 24 años
Balears, Illes;39.34;Mujeres;2014T4;De 20 a 24 años
Balears, Illes;32.77;Mujeres;2014T3;De 20 a 24 años
Balears, Illes;45.31;Mujeres;2014T2;De 20 a 24 años
Balears, Illes;56.96;Mujeres;2014T1;De 20 a 24 años
Balears, Illes;52.15;Mujeres;2013T4;De 20 a 24 años
Balears, Illes;32.28;Mujeres;2013T3;De 20 a 24 años
Balears, Illes;45.6;Mujeres;2013T2;De 20 a 24 años
Balears, Illes;63.99;Mujeres;2013T1;De 20 a 24 años
Balears, Illes;53.54;Mujeres;2012T4;De 20 a 24 años
Balears, Illes;46.27;Mujeres;2012T3;De 20 a 24 años
Balears, Illes;45.18;Mujeres;2012T2;De 20 a 24 años
Balears, Illes;50.47;Mujeres;2012T1;De 20 a 24 años
Balears, Illes;33.9;Mujeres;2011T4;De 20 a 24 años
Balears, Illes;28.65;Mujeres;2011T3;De 20 a 24 años
Balears, Illes;27.29;Mujeres;2011T2;De 20 a 24 años
Balears, Illes;32.59;Mujeres;2011T1;De 20 a 24 años
Balears, Illes;33.44;Mujeres;2010T4;De 20 a 24 años
Balears, Illes;20.23;Mujeres;2010T3;De 20 a 24 años
Balears, Illes;30.14;Mujeres;2010T2;De 20 a 24 años
Balears, Illes;30.77;Mujeres;2010T1;De 20 a 24 años
Balears, Illes;22.45;Mujeres;2009T4;De 20 a 24 años
Balears, Illes;13.9;Mujeres;2009T3;De 20 a 24 años
Balears, Illes;16.18;Mujeres;2009T2;De 20 a 24 años
Balears, Illes;23.19;Mujeres;2009T1;De 20 a 24 años
Balears, Illes;16.68;Mujeres;2008T4;De 20 a 24 años
Balears, Illes;21.33;Mujeres;2008T3;De 20 a 24 años
Balears, Illes;14.16;Mujeres;2008T2;De 20 a 24 años
Balears, Illes;16.7;Mujeres;2008T1;De 20 a 24 años
Balears, Illes;20.58;Mujeres;2007T4;De 20 a 24 años
Balears, Illes;12.4;Mujeres;2007T3;De 20 a 24 años
Balears, Illes;18.65;Mujeres;2007T2;De 20 a 24 años
Balears, Illes;22.0;Mujeres;2007T1;De 20 a 24 años
Balears, Illes;11.3;Mujeres;2006T4;De 20 a 24 años
Balears, Illes;12.29;Mujeres;2006T3;De 20 a 24 años
Balears, Illes;17.92;Mujeres;2006T2;De 20 a 24 años
Balears, Illes;13.7;Mujeres;2006T1;De 20 a 24 años
Balears, Illes;15.5;Mujeres;2005T4;De 20 a 24 años
Balears, Illes;16.17;Mujeres;2005T3;De 20 a 24 años
Balears, Illes;9.52;Mujeres;2005T2;De 20 a 24 años
Balears, Illes;18.96;Mujeres;2005T1;De 20 a 24 años
Balears, Illes;14.5;Mujeres;2004T4;De 20 a 24 años
Balears, Illes;12.55;Mujeres;2004T3;De 20 a 24 años
Balears, Illes;11.56;Mujeres;2004T2;De 20 a 24 años
Balears, Illes;16.79;Mujeres;2004T1;De 20 a 24 años
Balears, Illes;12.42;Mujeres;2003T4;De 20 a 24 años
Balears, Illes;16.25;Mujeres;2003T3;De 20 a 24 años
Balears, Illes;24.93;Mujeres;2003T2;De 20 a 24 años
Balears, Illes;28.95;Mujeres;2003T1;De 20 a 24 años
Balears, Illes;11.81;Mujeres;2002T4;De 20 a 24 años
Balears, Illes;13.38;Mujeres;2002T3;De 20 a 24 años
Balears, Illes;19.46;Mujeres;2002T2;De 20 a 24 años
Balears, Illes;13.03;Mujeres;2002T1;De 20 a 24 años
Balears, Illes;7.08;Mujeres;2019T3;De 25 a 54 años
Balears, Illes;13.93;Mujeres;2019T2;De 25 a 54 años
Balears, Illes;19.22;Mujeres;2019T1;De 25 a 54 años
Balears, Illes;10.13;Mujeres;2018T4;De 25 a 54 años
Balears, Illes;7.01;Mujeres;2018T3;De 25 a 54 años
Balears, Illes;10.32;Mujeres;2018T2;De 25 a 54 años
Balears, Illes;16.29;Mujeres;2018T1;De 25 a 54 años
Balears, Illes;10.45;Mujeres;2017T4;De 25 a 54 años
Balears, Illes;7.49;Mujeres;2017T3;De 25 a 54 años
Balears, Illes;10.86;Mujeres;2017T2;De 25 a 54 años
Balears, Illes;16.59;Mujeres;2017T1;De 25 a 54 años
Balears, Illes;13.77;Mujeres;2016T4;De 25 a 54 años
Balears, Illes;9.67;Mujeres;2016T3;De 25 a 54 años
Balears, Illes;12.63;Mujeres;2016T2;De 25 a 54 años
Balears, Illes;16.67;Mujeres;2016T1;De 25 a 54 años
Balears, Illes;15.73;Mujeres;2015T4;De 25 a 54 años
Balears, Illes;10.38;Mujeres;2015T3;De 25 a 54 años
Balears, Illes;16.06;Mujeres;2015T2;De 25 a 54 años
Balears, Illes;21.61;Mujeres;2015T1;De 25 a 54 años
Balears, Illes;16.11;Mujeres;2014T4;De 25 a 54 años
Balears, Illes;11.97;Mujeres;2014T3;De 25 a 54 años
Balears, Illes;15.15;Mujeres;2014T2;De 25 a 54 años
Balears, Illes;22.85;Mujeres;2014T1;De 25 a 54 años
Balears, Illes;18.59;Mujeres;2013T4;De 25 a 54 años
Balears, Illes;14.83;Mujeres;2013T3;De 25 a 54 años
Balears, Illes;20.61;Mujeres;2013T2;De 25 a 54 años
Balears, Illes;26.93;Mujeres;2013T1;De 25 a 54 años
Balears, Illes;22.15;Mujeres;2012T4;De 25 a 54 años
Balears, Illes;16.72;Mujeres;2012T3;De 25 a 54 años
Balears, Illes;20.77;Mujeres;2012T2;De 25 a 54 años
Balears, Illes;27.22;Mujeres;2012T1;De 25 a 54 años
Balears, Illes;24.87;Mujeres;2011T4;De 25 a 54 años
Balears, Illes;14.08;Mujeres;2011T3;De 25 a 54 años
Balears, Illes;16.78;Mujeres;2011T2;De 25 a 54 años
Balears, Illes;26.13;Mujeres;2011T1;De 25 a 54 años
Balears, Illes;18.62;Mujeres;2010T4;De 25 a 54 años
Balears, Illes;13.93;Mujeres;2010T3;De 25 a 54 años
Balears, Illes;17.96;Mujeres;2010T2;De 25 a 54 años
Balears, Illes;21.47;Mujeres;2010T1;De 25 a 54 años
Balears, Illes;18.14;Mujeres;2009T4;De 25 a 54 años
Balears, Illes;10.5;Mujeres;2009T3;De 25 a 54 años
Balears, Illes;16.22;Mujeres;2009T2;De 25 a 54 años
Balears, Illes;20.41;Mujeres;2009T1;De 25 a 54 años
Balears, Illes;10.99;Mujeres;2008T4;De 25 a 54 años
Balears, Illes;7.59;Mujeres;2008T3;De 25 a 54 años
Balears, Illes;8.43;Mujeres;2008T2;De 25 a 54 años
Balears, Illes;12.26;Mujeres;2008T1;De 25 a 54 años
Balears, Illes;9.88;Mujeres;2007T4;De 25 a 54 años
Balears, Illes;5.49;Mujeres;2007T3;De 25 a 54 años
Balears, Illes;6.5;Mujeres;2007T2;De 25 a 54 años
Balears, Illes;9.12;Mujeres;2007T1;De 25 a 54 años
Balears, Illes;6.22;Mujeres;2006T4;De 25 a 54 años
Balears, Illes;4.45;Mujeres;2006T3;De 25 a 54 años
Balears, Illes;6.46;Mujeres;2006T2;De 25 a 54 años
Balears, Illes;11.06;Mujeres;2006T1;De 25 a 54 años
Balears, Illes;9.26;Mujeres;2005T4;De 25 a 54 años
Balears, Illes;5.1;Mujeres;2005T3;De 25 a 54 años
Balears, Illes;6.35;Mujeres;2005T2;De 25 a 54 años
Balears, Illes;11.84;Mujeres;2005T1;De 25 a 54 años
Balears, Illes;9.79;Mujeres;2004T4;De 25 a 54 años
Balears, Illes;6.36;Mujeres;2004T3;De 25 a 54 años
Balears, Illes;9.62;Mujeres;2004T2;De 25 a 54 años
Balears, Illes;16.14;Mujeres;2004T1;De 25 a 54 años
Balears, Illes;10.58;Mujeres;2003T4;De 25 a 54 años
Balears, Illes;5.77;Mujeres;2003T3;De 25 a 54 años
Balears, Illes;8.1;Mujeres;2003T2;De 25 a 54 años
Balears, Illes;15.43;Mujeres;2003T1;De 25 a 54 años
Balears, Illes;8.5;Mujeres;2002T4;De 25 a 54 años
Balears, Illes;5.81;Mujeres;2002T3;De 25 a 54 años
Balears, Illes;7.41;Mujeres;2002T2;De 25 a 54 años
Balears, Illes;11.41;Mujeres;2002T1;De 25 a 54 años
Balears, Illes;6.09;Mujeres;2019T3;55 y más años
Balears, Illes;12.16;Mujeres;2019T2;55 y más años
Balears, Illes;12.74;Mujeres;2019T1;55 y más años
Balears, Illes;5.67;Mujeres;2018T4;55 y más años
Balears, Illes;4.1;Mujeres;2018T3;55 y más años
Balears, Illes;6.42;Mujeres;2018T2;55 y más años
Balears, Illes;10.76;Mujeres;2018T1;55 y más años
Balears, Illes;8.32;Mujeres;2017T4;55 y más años
Balears, Illes;9.49;Mujeres;2017T3;55 y más años
Balears, Illes;10.14;Mujeres;2017T2;55 y más años
Balears, Illes;15.68;Mujeres;2017T1;55 y más años
Balears, Illes;9.84;Mujeres;2016T4;55 y más años
Balears, Illes;9.12;Mujeres;2016T3;55 y más años
Balears, Illes;13.07;Mujeres;2016T2;55 y más años
Balears, Illes;13.42;Mujeres;2016T1;55 y más años
Balears, Illes;14.2;Mujeres;2015T4;55 y más años
Balears, Illes;14.26;Mujeres;2015T3;55 y más años
Balears, Illes;14.97;Mujeres;2015T2;55 y más años
Balears, Illes;17.93;Mujeres;2015T1;55 y más años
Balears, Illes;16.19;Mujeres;2014T4;55 y más años
Balears, Illes;11.31;Mujeres;2014T3;55 y más años
Balears, Illes;12.48;Mujeres;2014T2;55 y más años
Balears, Illes;23.65;Mujeres;2014T1;55 y más años
Balears, Illes;17.37;Mujeres;2013T4;55 y más años
Balears, Illes;10.35;Mujeres;2013T3;55 y más años
Balears, Illes;14.0;Mujeres;2013T2;55 y más años
Balears, Illes;21.78;Mujeres;2013T1;55 y más años
Balears, Illes;19.48;Mujeres;2012T4;55 y más años
Balears, Illes;19.04;Mujeres;2012T3;55 y más años
Balears, Illes;16.42;Mujeres;2012T2;55 y más años
Balears, Illes;22.22;Mujeres;2012T1;55 y más años
Balears, Illes;17.52;Mujeres;2011T4;55 y más años
Balears, Illes;12.31;Mujeres;2011T3;55 y más años
Balears, Illes;18.36;Mujeres;2011T2;55 y más años
Balears, Illes;18.76;Mujeres;2011T1;55 y más años
Balears, Illes;16.13;Mujeres;2010T4;55 y más años
Balears, Illes;12.71;Mujeres;2010T3;55 y más años
Balears, Illes;15.88;Mujeres;2010T2;55 y más años
Balears, Illes;13.55;Mujeres;2010T1;55 y más años
Balears, Illes;7.53;Mujeres;2009T4;55 y más años
Balears, Illes;8.68;Mujeres;2009T3;55 y más años
Balears, Illes;7.8;Mujeres;2009T2;55 y más años
Balears, Illes;14.7;Mujeres;2009T1;55 y más años
Balears, Illes;6.06;Mujeres;2008T4;55 y más años
Balears, Illes;4.86;Mujeres;2008T3;55 y más años
Balears, Illes;2.73;Mujeres;2008T2;55 y más años
Balears, Illes;13.02;Mujeres;2008T1;55 y más años
Balears, Illes;4.68;Mujeres;2007T4;55 y más años
Balears, Illes;1.85;Mujeres;2007T3;55 y más años
Balears, Illes;2.31;Mujeres;2007T2;55 y más años
Balears, Illes;11.7;Mujeres;2007T1;55 y más años
Balears, Illes;2.55;Mujeres;2006T4;55 y más años
Balears, Illes;4.75;Mujeres;2006T3;55 y más años
Balears, Illes;7.18;Mujeres;2006T2;55 y más años
Balears, Illes;12.37;Mujeres;2006T1;55 y más años
Balears, Illes;7.0;Mujeres;2005T4;55 y más años
Balears, Illes;1.35;Mujeres;2005T3;55 y más años
Balears, Illes;6.23;Mujeres;2005T2;55 y más años
Balears, Illes;15.12;Mujeres;2005T1;55 y más años
Balears, Illes;7.87;Mujeres;2004T4;55 y más años
Balears, Illes;4.1;Mujeres;2004T3;55 y más años
Balears, Illes;10.64;Mujeres;2004T2;55 y más años
Balears, Illes;14.59;Mujeres;2004T1;55 y más años
Balears, Illes;5.8;Mujeres;2003T4;55 y más años
Balears, Illes;4.41;Mujeres;2003T3;55 y más años
Balears, Illes;9.21;Mujeres;2003T2;55 y más años
Balears, Illes;9.4;Mujeres;2003T1;55 y más años
Balears, Illes;8.84;Mujeres;2002T4;55 y más años
Balears, Illes;5.93;Mujeres;2002T3;55 y más años
Balears, Illes;5.79;Mujeres;2002T2;55 y más años
Balears, Illes;3.35;Mujeres;2002T1;55 y más años
Canarias;23.96;Mujeres;2019T3;Total
Canarias;21.54;Mujeres;2019T2;Total
Canarias;21.69;Mujeres;2019T1;Total
Canarias;20.87;Mujeres;2018T4;Total
Canarias;20.2;Mujeres;2018T3;Total
Canarias;22.38;Mujeres;2018T2;Total
Canarias;22.28;Mujeres;2018T1;Total
Canarias;24.32;Mujeres;2017T4;Total
Canarias;25.8;Mujeres;2017T3;Total
Canarias;26.76;Mujeres;2017T2;Total
Canarias;27.03;Mujeres;2017T1;Total
Canarias;26.55;Mujeres;2016T4;Total
Canarias;27.92;Mujeres;2016T3;Total
Canarias;29.48;Mujeres;2016T2;Total
Canarias;28.06;Mujeres;2016T1;Total
Canarias;27.75;Mujeres;2015T4;Total
Canarias;31.49;Mujeres;2015T3;Total
Canarias;31.26;Mujeres;2015T2;Total
Canarias;31.69;Mujeres;2015T1;Total
Canarias;32.25;Mujeres;2014T4;Total
Canarias;34.36;Mujeres;2014T3;Total
Canarias;33.86;Mujeres;2014T2;Total
Canarias;32.03;Mujeres;2014T1;Total
Canarias;31.77;Mujeres;2013T4;Total
Canarias;33.71;Mujeres;2013T3;Total
Canarias;33.33;Mujeres;2013T2;Total
Canarias;33.24;Mujeres;2013T1;Total
Canarias;32.23;Mujeres;2012T4;Total
Canarias;33.86;Mujeres;2012T3;Total
Canarias;33.48;Mujeres;2012T2;Total
Canarias;33.73;Mujeres;2012T1;Total
Canarias;30.71;Mujeres;2011T4;Total
Canarias;29.35;Mujeres;2011T3;Total
Canarias;28.9;Mujeres;2011T2;Total
Canarias;27.55;Mujeres;2011T1;Total
Canarias;27.43;Mujeres;2010T4;Total
Canarias;27.93;Mujeres;2010T3;Total
Canarias;28.55;Mujeres;2010T2;Total
Canarias;27.73;Mujeres;2010T1;Total
Canarias;26.54;Mujeres;2009T4;Total
Canarias;26.43;Mujeres;2009T3;Total
Canarias;26.75;Mujeres;2009T2;Total
Canarias;26.48;Mujeres;2009T1;Total
Canarias;23.52;Mujeres;2008T4;Total
Canarias;18.01;Mujeres;2008T3;Total
Canarias;16.83;Mujeres;2008T2;Total
Canarias;16.5;Mujeres;2008T1;Total
Canarias;12.53;Mujeres;2007T4;Total
Canarias;13.11;Mujeres;2007T3;Total
Canarias;12.99;Mujeres;2007T2;Total
Canarias;13.07;Mujeres;2007T1;Total
Canarias;14.69;Mujeres;2006T4;Total
Canarias;14.04;Mujeres;2006T3;Total
Canarias;14.55;Mujeres;2006T2;Total
Canarias;15.11;Mujeres;2006T1;Total
Canarias;13.44;Mujeres;2005T4;Total
Canarias;13.18;Mujeres;2005T3;Total
Canarias;14.48;Mujeres;2005T2;Total
Canarias;15.32;Mujeres;2005T1;Total
Canarias;14.06;Mujeres;2004T4;Total
Canarias;14.86;Mujeres;2004T3;Total
Canarias;16.18;Mujeres;2004T2;Total
Canarias;16.56;Mujeres;2004T1;Total
Canarias;15.69;Mujeres;2003T4;Total
Canarias;14.66;Mujeres;2003T3;Total
Canarias;15.02;Mujeres;2003T2;Total
Canarias;14.82;Mujeres;2003T1;Total
Canarias;15.11;Mujeres;2002T4;Total
Canarias;15.88;Mujeres;2002T3;Total
Canarias;15.09;Mujeres;2002T2;Total
Canarias;14.5;Mujeres;2002T1;Total
Canarias;46.71;Mujeres;2019T3;Menores de 25 años
Canarias;48.57;Mujeres;2019T2;Menores de 25 años
Canarias;42.79;Mujeres;2019T1;Menores de 25 años
Canarias;33.99;Mujeres;2018T4;Menores de 25 años
Canarias;34.33;Mujeres;2018T3;Menores de 25 años
Canarias;37.65;Mujeres;2018T2;Menores de 25 años
Canarias;35.99;Mujeres;2018T1;Menores de 25 años
Canarias;40.77;Mujeres;2017T4;Menores de 25 años
Canarias;40.25;Mujeres;2017T3;Menores de 25 años
Canarias;41.97;Mujeres;2017T2;Menores de 25 años
Canarias;43.55;Mujeres;2017T1;Menores de 25 años
Canarias;49.06;Mujeres;2016T4;Menores de 25 años
Canarias;48.44;Mujeres;2016T3;Menores de 25 años
Canarias;58.21;Mujeres;2016T2;Menores de 25 años
Canarias;45.2;Mujeres;2016T1;Menores de 25 años
Canarias;48.88;Mujeres;2015T4;Menores de 25 años
Canarias;54.33;Mujeres;2015T3;Menores de 25 años
Canarias;51.76;Mujeres;2015T2;Menores de 25 años
Canarias;48.5;Mujeres;2015T1;Menores de 25 años
